PressureSensor 1,PressureSensor 2,PressureSensor 3,PressureSensor 4,PressureSensor 5,PressureSensor 6,PressureSensor 7,PressureSensor 8,PressureSensor 9,PressureSensor 10,PressureSensor 11,PressureSensor 12,PressureSensor 13,PressureSensor 14,PressureSensor 15,PressureSensor 16,PressureSensor 17,PressureSensor 18,PressureSensor 19,PressureSensor 20,PressureSensor 21,PressureSensor 22,PressureSensor 23,PressureSensor 24,PressureSensor 25,PressureSensor 26,PressureSensor 27,PressureSensor 28,PressureSensor 29,PressureSensor 30,PressureSensor 31,PressureSensor 32,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,copX,copY,sumP
80,30,31,157,30,183,266,148,33,110,32,170,30,80,30,31,30,31,32,29,31,30,30,31,37,31,31,334,137,31,133,31,311,1392,7642,1229,-12775,2201,96.48081632653061,190.44142857142856,2450
75,31,31,134,31,223,241,125,44,92,31,135,31,73,30,31,31,31,31,29,31,30,30,31,38,32,31,324,136,30,173,31,311,1392,7642,1229,-12775,2201,94.38443888193575,189.2127659574468,2397
71,31,31,127,31,209,242,172,42,153,31,169,31,84,30,31,31,32,31,29,31,30,30,31,54,30,31,324,111,30,124,31,-964,1947,7584,1635,-14773,1905,98.09107505070993,189.55720081135902,2465
65,32,32,127,31,194,266,188,42,135,32,159,31,75,30,31,31,31,31,30,31,31,30,31,53,31,32,324,112,30,118,30,-2042,1844,7912,2446,-15726,1986,98.13634505314799,190.90351594439903,2446
59,31,31,118,31,206,254,171,47,131,31,185,31,74,30,31,31,31,31,29,31,30,30,30,50,31,31,325,98,30,135,30,-2764,1495,8924,2969,-16173,2289,97.95439605587511,189.10990139687758,2434
46,32,32,109,32,243,248,183,59,90,31,198,32,53,31,31,31,32,31,29,32,30,30,30,38,31,32,321,79,30,137,30,-3583,1623,10109,3713,-16400,2426,99.11784371082324,190.30296698704555,2393
50,32,31,127,31,252,231,200,61,105,31,190,31,67,30,30,32,31,32,29,31,30,30,30,32,31,31,317,104,30,109,31,-4100,1754,11331,4779,-16661,2648,100.29271305063813,189.9678880197612,2429
69,32,31,158,31,236,234,179,65,133,31,156,31,73,30,32,31,30,32,29,31,32,31,31,31,31,31,295,89,30,103,30,-4100,1754,11331,4779,-16661,2648,101.07994186046511,194.82599667774087,2408
71,31,32,162,32,253,260,222,77,131,31,135,32,54,30,31,31,31,31,31,31,30,30,31,31,31,31,304,122,30,96,31,-4939,2058,12466,5142,-16819,3063,101.40462889066241,194.0528731045491,2506
78,31,31,171,31,230,264,232,70,124,32,184,31,54,31,32,34,31,32,29,31,30,30,31,31,31,32,296,119,31,98,31,-6115,3216,13707,4927,-16634,3533,102.31144317734959,193.6356665355879,2543
62,31,31,196,31,256,274,202,55,103,32,150,31,55,31,31,31,32,32,29,31,30,30,30,32,31,32,281,125,30,85,31,-8070,4491,15300,4717,-16269,4768,102.53735282176208,196.31628095818107,2463
39,31,32,173,31,189,241,173,50,115,32,133,31,52,30,31,31,32,31,30,31,31,31,31,34,31,31,281,109,30,98,31,-10353,5318,17038,4883,-16157,7151,98.9652899824253,195.79964850615113,2276
36,31,32,157,31,224,234,196,49,94,31,141,31,52,30,31,30,31,31,29,32,30,30,30,33,31,31,288,103,31,118,31,-10353,5318,17038,4883,-16157,7151,99.28886964053703,193.22455608488522,2309
37,31,31,152,32,255,234,176,46,92,31,165,32,50,30,30,31,32,31,29,31,31,30,30,32,32,32,255,96,31,101,31,-12758,4217,16973,5351,-16223,9587,101.70008775778851,195.30122860903904,2279
54,31,32,129,31,276,233,156,42,97,32,180,32,43,31,30,30,31,32,29,31,30,30,30,31,31,31,232,100,30,103,31,-15093,2539,15470,5712,-15569,10609,102.6015037593985,195.8845643520566,2261
56,31,31,133,32,290,135,166,48,115,31,156,31,34,30,31,31,32,31,29,31,30,30,32,32,31,32,236,92,31,111,31,-16337,-1610,10076,5699,-12619,7631,100.97627737226277,195.38070255474452,2192
64,31,32,122,31,311,177,145,65,138,32,146,31,31,31,32,31,32,31,30,31,30,30,30,38,31,31,279,77,30,83,31,-16337,-1610,10076,5699,-12619,7631,101.43860424028269,197.23917844522967,2264
93,32,31,148,31,399,255,145,75,156,31,143,31,43,31,32,31,31,31,30,32,30,31,31,48,31,32,251,80,30,80,30,-17375,-2323,7194,6025,-10887,3248,106.04271457085828,200.59061876247506,2505
57,32,32,127,32,431,284,159,62,152,31,166,31,32,30,31,31,32,32,30,32,30,30,31,31,31,32,221,86,29,64,31,-17375,-2323,7194,6025,-10887,3248,108.63566206336311,200.5247766043867,2462
72,31,31,178,32,512,354,116,101,191,31,171,31,44,30,31,31,30,32,29,31,29,30,31,33,31,32,244,90,29,59,30,-20201,-5831,4543,8837,-8973,-3149,110.14943574808882,200.82781215871861,2747
86,30,32,178,31,535,376,132,161,207,32,174,32,29,30,30,30,31,31,29,31,30,30,31,57,30,32,231,88,29,88,31,-22669,-12490,2138,7475,-6086,-7961,110.14090287277702,199.04223666210672,2924
79,31,31,171,31,554,385,185,171,187,31,200,31,46,30,30,30,31,31,30,32,29,30,30,69,31,32,250,87,29,97,31,-20486,-9644,2597,-1493,-1820,-8993,110.53135205747877,195.52906596995427,3062
82,31,32,138,31,553,349,136,120,217,31,196,31,30,30,32,31,31,31,29,32,29,30,31,44,31,31,241,86,29,95,32,-15919,61,5844,-7083,1906,-8297,109.9874651810585,197.41103760445682,2872
77,31,75,181,31,561,464,153,76,199,32,139,32,43,28,31,32,30,183,29,32,30,30,31,31,31,29,231,73,30,84,30,-15919,61,5844,-7083,1906,-8297,111.4713499514406,217.52088054386533,3089
55,289,200,192,31,610,677,119,55,121,25,155,31,60,28,27,78,265,1657,30,55,29,73,1332,30,29,24,260,67,29,93,26,12807,8812,10974,-11532,5540,-7513,102.63877369668246,328.9016587677725,6752
195,542,523,194,31,472,539,94,48,99,24,159,31,29,29,24,31,424,1759,86,60,79,103,2082,31,28,23,175,90,30,84,23,348,6077,8190,-15487,4681,-4470,101.77429062768702,355.7798796216681,8141
167,526,913,198,31,536,629,66,65,107,22,132,30,33,29,21,772,715,1889,1002,251,285,247,2839,27,26,21,96,78,28,58,21,-1217,3719,8290,-11110,6430,-48,102.96268971332209,387.2295952782462,11860
99,720,1139,123,28,471,644,40,35,90,21,85,27,26,28,20,2490,1031,1975,2151,1205,1351,419,3160,22,25,20,59,66,25,47,20,-31,-2581,7961,-5059,8557,1831,99.51387158872154,416.6209376061601,17662
84,822,1313,86,25,345,626,44,38,109,19,72,25,22,26,19,2818,1396,1994,2593,1849,2245,1092,3317,21,23,19,46,55,22,40,19,-2021,-637,14577,-2818,9584,-871,95.57027421786657,423.4431304183943,21224
178,1174,1462,74,25,377,621,43,38,56,19,62,24,21,26,19,2797,1545,1986,2822,1840,2502,1640,3357,21,21,19,37,51,20,40,19,-2021,-637,14577,-2818,9584,-871,95.30484827345657,422.5354682595047,22936
788,1586,1654,52,26,540,701,87,30,61,19,62,25,20,24,19,2308,1513,1888,2868,1826,2534,1897,3342,20,20,18,49,45,20,34,19,-3027,4016,13883,-1973,7775,-1827,96.93338866984851,414.84594314173063,24095
1287,1685,1736,86,26,725,824,147,35,80,18,70,25,20,21,19,1939,1567,1858,2802,1748,2387,2001,3292,19,20,18,42,50,20,29,19,-1540,1204,10666,-1501,4859,-546,98.63696932764574,407.18996546821046,24615
1553,1720,1770,330,27,998,879,221,42,83,18,99,25,20,21,19,1750,1604,1853,2664,1757,2230,2070,3256,19,19,18,45,25,20,39,19,-1053,1396,8172,-1289,2431,31,100.21802244873676,400.0830127315274,25213
1727,1727,1786,497,27,1173,892,286,51,78,18,109,25,24,31,19,1590,1644,1850,2501,1799,2143,2165,3204,19,19,18,47,48,19,35,19,-1124,1254,8437,-874,1551,41,100.85533411488863,394.9617819460727,25590
1801,1749,1795,603,26,1230,859,333,74,91,18,123,25,26,34,22,1530,1665,1841,2447,1865,2138,2237,3167,19,19,18,41,52,19,36,19,-1124,1254,8437,-874,1551,41,101.02418794846076,392.7730306303526,25922
1864,1724,1803,689,26,1249,839,369,84,135,18,143,24,32,30,21,1484,1656,1845,2396,1926,2161,2315,3168,19,19,18,55,62,20,31,19,-1067,1230,8521,-501,751,-15,100.9376238378296,391.01659426916626,26244
1867,1704,1803,758,26,1233,811,372,97,221,18,161,25,33,33,19,1453,1636,1845,2359,1958,2159,2361,3142,34,19,18,56,48,20,42,19,-1066,1170,8332,-548,314,6,100.836110056926,389.6922011385199,26350
1886,1667,1808,783,52,1244,815,414,111,319,18,155,24,44,31,23,1379,1611,1840,2316,1923,2163,2395,3100,49,19,18,53,66,21,36,19,-1044,1185,8130,-660,133,-5,100.92561169608364,386.98303158851604,26402
1991,1637,1813,870,89,1328,848,471,108,398,19,178,24,56,40,23,1263,1571,1839,2235,1867,2092,2389,3055,83,19,18,46,53,21,38,19,-1041,1078,8260,-603,33,-36,101.66440889023056,382.4773404777178,26501
2046,1628,1791,957,178,1369,881,555,147,459,62,193,25,53,57,25,1101,1539,1813,2137,1700,2023,2334,2972,144,19,18,53,107,32,34,19,-1054,1114,8204,-322,-115,-10,102.22078878772997,375.1623096974047,26471
2139,1611,1768,1047,270,1428,923,638,184,518,118,254,25,62,63,23,934,1501,1789,1994,1423,1943,2301,2890,213,19,18,51,236,32,38,19,-1054,1114,8204,-322,-115,-10,102.87211015412511,365.55604034451494,26472
2145,1598,1731,1135,365,1536,984,716,288,572,169,295,25,58,90,31,765,1462,1776,1844,1084,1837,2224,2799,294,32,18,56,449,32,35,19,-1050,1061,8209,-197,-181,2,103.44740024183797,353.48152206771465,26464
2124,1563,1691,1234,438,1625,1010,800,393,626,228,362,25,64,100,42,589,1414,1753,1642,688,1703,2161,2690,398,79,19,73,668,46,35,22,-1008,1117,8214,-231,-112,-72,103.83356776278274,339.8695495153013,26305
2087,1508,1648,1355,544,1747,1091,898,509,674,300,429,25,76,132,54,401,1348,1726,1405,483,1546,2062,2560,533,159,19,156,819,66,55,31,-1056,1026,8250,-222,-151,-37,103.88913257203357,325.1424222944869,26446
2030,1453,1614,1411,741,1844,1151,995,649,727,345,477,24,91,171,66,231,1282,1692,1173,294,1394,1929,2437,658,255,18,274,1081,106,80,42,-1067,1004,8270,-161,-165,-31,103.3585749018141,309.07146063213014,26735
1968,1381,1569,1434,920,2065,1222,1097,736,783,416,574,24,99,246,68,120,1215,1663,960,136,1082,1780,2309,750,348,20,406,1219,141,131,45,-1067,1004,8270,-161,-165,-31,103.63648011289783,293.5400155977272,26927
1884,1329,1520,1468,980,2166,1249,1188,816,845,485,662,23,112,312,86,72,1148,1627,797,91,911,1634,2194,830,436,25,533,1296,210,177,64,-1046,1026,8256,-66,-172,-65,103.36641516378359,281.9297938903202,27170
1806,1265,1464,1457,1056,2222,1308,1279,896,893,564,687,23,128,379,110,51,1071,1579,617,81,745,1439,2044,882,522,33,718,1379,290,220,72,-1044,1030,8193,-47,-130,-143,102.79769061583578,270.44208211143695,27280
1700,1206,1399,1424,1115,2289,1392,1382,979,943,654,756,23,140,537,129,44,993,1538,447,55,579,1077,1881,937,613,44,886,1461,426,321,92,-1065,1042,8242,-91,-126,-89,102.36900080110698,256.473891195106,27462
1615,1137,1307,1434,1132,2349,1466,1505,1042,987,753,844,23,143,697,149,29,916,1505,218,38,435,863,1675,1002,723,61,1028,1533,545,372,123,-1046,1009,8267,-98,-88,-106,101.84220044124561,243.3176425910521,27649
1533,1064,1177,1382,1135,2329,1474,1695,1085,1038,870,903,39,159,891,168,27,838,1478,98,39,282,647,1414,1053,813,93,1179,1594,711,445,127,-1107,987,8238,-59,-75,-53,101.08777897768178,230.3320914326854,27780
1442,989,997,1314,1151,2275,1459,1845,1136,1098,1007,921,51,159,988,214,20,759,1473,54,35,175,490,1168,1103,916,122,1302,1613,900,582,156,-1107,987,8238,-59,-75,-53,99.8252848033245,218.93943899118722,27914
1348,898,770,1245,1169,2238,1450,2032,1185,1158,1163,926,54,179,1057,224,29,670,1448,26,35,90,373,892,1163,1024,143,1425,1648,1049,681,186,-1065,1021,8248,15,-92,-47,98.66076917578097,207.9831474730145,27978
1251,792,632,1162,1180,2180,1408,2185,1228,1225,1303,939,56,184,1134,242,29,591,1340,26,32,39,242,637,1214,1125,186,1525,1695,1177,776,227,-1030,1028,8275,69,-71,-65,97.46416565338674,197.55816822830985,27962
1153,686,530,1093,1170,2127,1353,2299,1273,1283,1487,949,64,164,1193,268,25,515,1206,22,23,30,133,438,1284,1239,218,1596,1740,1266,871,257,-1045,999,8217,109,-60,-93,96.16122339474155,188.5183330352352,27955
1034,514,414,1026,1158,2085,1294,2440,1319,1375,1680,966,74,175,1240,303,26,445,1036,20,31,23,65,213,1355,1361,234,1664,1790,1328,985,301,-998,1068,8204,133,-22,-145,94.8006541788804,178.61020948023165,27974
910,415,328,948,1149,2055,1247,2554,1373,1432,1910,1003,75,173,1261,333,27,366,788,19,31,18,34,49,1425,1443,276,1731,1832,1379,1079,308,-1011,1125,8296,217,2,-167,93.623520789389,170.07218190268492,27971
782,346,238,863,1139,2017,1178,2582,1438,1495,2076,1029,83,173,1285,335,28,277,613,18,39,18,27,20,1493,1528,295,1800,1850,1443,1166,324,-1011,1125,8296,217,2,-167,92.24583898849917,164.08723837416957,27998
614,277,129,763,1103,1970,1105,2611,1501,1578,2248,1067,82,180,1302,329,32,151,489,19,32,18,23,20,1574,1595,300,1872,1907,1492,1252,331,-1068,979,8973,392,90,-353,90.78641922334263,157.92558821426016,27966
509,197,70,616,1101,1919,1011,2571,1546,1638,2392,1126,104,203,1334,358,28,126,361,18,27,18,19,20,1627,1646,264,1951,1959,1544,1347,383,-1122,1054,7986,370,501,-445,89.32306567260015,152.31264937751936,28033
414,163,60,477,1037,1863,909,2529,1594,1660,2555,1179,128,220,1374,399,30,105,240,18,21,18,18,19,1690,1671,200,2056,2040,1579,1428,389,-861,1103,8379,287,1684,-435,87.97770893423068,147.65906420254245,28083
281,155,52,308,914,1828,775,2538,1650,1692,2644,1252,169,246,1432,411,31,72,184,18,21,18,18,19,1742,1669,136,2107,2116,1617,1522,404,-1395,1201,7275,279,2732,-488,86.89080275311152,143.17889875539387,28041
230,100,51,249,736,1741,647,2500,1669,1722,2725,1309,229,297,1504,439,34,62,115,18,22,18,18,19,1770,1662,71,2138,2266,1655,1592,409,-1395,1201,7275,279,2732,-488,85.79057358032622,138.9502980333369,28017
127,85,51,141,357,1500,495,2425,1716,1779,2719,1369,367,393,1540,508,32,41,44,18,22,18,18,20,1809,1644,26,2165,2450,1793,1675,444,-1618,1209,8927,-204,4232,-397,83.87654276564355,132.4427512504048,27791
120,82,52,130,328,1460,504,2409,1722,1788,2697,1384,438,424,1534,518,33,44,25,18,21,18,18,19,1814,1635,24,2171,2455,1816,1686,452,-1618,1209,8927,-204,4232,-397,83.7290312152017,131.56153238262868,27839
96,70,44,97,269,1338,472,2319,1726,1804,2578,1400,510,480,1538,588,31,34,22,18,20,18,18,19,1834,1607,25,2178,2486,1891,1720,479,-1866,1077,8783,-179,4763,-590,82.99273323956868,129.1179631432796,27729
80,57,47,55,193,1172,454,2155,1733,1871,2374,1419,567,563,1548,695,34,22,23,18,20,18,18,19,1846,1524,25,2207,2511,1956,1752,526,-2107,1169,8551,-132,5524,-543,82.23541924223693,126.33979346956585,27502
54,44,50,48,157,1063,431,2008,1729,1859,2118,1410,625,647,1549,783,31,21,24,18,20,18,18,19,1863,1484,26,2221,2541,1972,1765,583,-2322,1142,9045,-120,6423,-713,81.55704253832862,123.86907606897313,27199
37,41,35,40,127,979,420,1859,1719,1787,1874,1383,663,727,1549,890,35,20,25,18,19,18,18,19,1882,1460,27,2250,2573,1989,1777,634,-2322,1142,9045,-120,6423,-713,80.79523313750279,121.48622369301702,26894
36,22,35,39,118,914,421,1662,1706,1705,1502,1375,701,818,1535,996,30,20,26,18,19,18,18,20,1892,1444,41,2245,2564,1947,1793,705,-2623,1433,8950,-204,7608,-1063,80.21565283304908,119.07555429221148,26385
35,22,45,36,114,860,422,1434,1677,1551,1273,1363,709,898,1545,1158,32,21,27,19,19,18,18,19,1874,1419,28,2214,2583,1907,1778,788,-2957,1251,9239,-233,8778,-1470,79.67312591677603,116.79082065930672,25906
37,22,57,39,109,851,417,1162,1653,1482,1174,1378,729,985,1556,1318,31,21,26,19,19,18,18,20,1849,1412,28,2134,2589,1825,1742,831,-3376,1355,9113,-135,10283,-1848,79.46375875699582,115.24703534108254,25551
35,22,50,41,118,852,451,1089,1622,1508,1411,1432,712,1071,1549,1404,34,21,27,19,19,18,18,19,1787,1359,32,1999,2588,1714,1660,840,-3653,1771,8640,203,12068,-2421,80.36266212139023,115.4814074683594,25521
44,22,33,45,141,874,512,1082,1631,1631,1634,1574,711,1174,1595,1417,32,21,25,19,19,18,18,20,1733,1176,27,1706,2570,1583,1506,828,-3653,1771,8640,203,12068,-2421,82.80405963573423,116.17747138192833,25421
37,22,26,51,179,929,595,1156,1608,1769,1811,1773,685,1295,1666,1433,37,21,25,20,19,18,19,20,1655,1039,26,1242,2510,1384,1249,807,-4683,2511,9769,440,14454,-3179,86.56053490408343,117.68942529650562,25126
36,22,25,71,211,1055,730,1112,1679,1874,1905,1934,642,1415,1637,1503,31,21,24,21,19,19,19,19,1523,877,25,849,2513,1032,1025,796,-6166,2769,10976,617,17007,-3969,90.32405530327603,119.0646488809601,24664
29,22,25,81,195,1290,838,1063,1634,1964,1813,2040,433,1373,1312,1557,20,22,25,22,20,20,21,19,1438,675,25,561,2570,720,859,793,-8068,3002,14616,700,18908,-4544,93.60528557434303,120.75041526470463,23479
30,23,27,43,138,1508,606,926,1592,1896,1020,1895,77,919,1209,1510,21,23,28,23,21,21,23,20,1267,457,37,389,2505,685,641,805,-9539,3181,19224,1147,19260,-5134,95.55994603875399,119.98633799362277,20385
39,25,32,29,56,1377,285,833,1330,1539,83,1372,29,593,861,1115,23,26,31,26,23,23,26,22,1001,223,70,325,2039,467,558,908,-6130,4399,11127,1969,18581,-5636,96.16576775618948,117.47624926895834,15389
49,28,32,81,25,1023,235,725,964,738,31,895,26,325,343,269,26,29,31,28,26,25,29,26,826,124,31,248,1509,243,342,468,-6130,4399,11127,1969,18581,-5636,96.46229591836735,128.1015306122449,9800
52,31,32,89,29,683,168,334,603,183,31,349,29,231,85,184,28,30,31,29,29,28,29,30,382,31,31,221,462,118,129,42,-5412,6249,16338,3556,17047,-6895,102.38841066554693,152.08219609489817,4763
77,31,31,85,30,431,208,217,182,97,31,174,31,111,31,104,29,31,31,30,30,29,31,30,68,31,31,227,144,30,127,55,6085,4559,12011,5322,15474,-9081,104.52495575221239,178.5870796460177,2825
46,32,31,117,30,337,227,185,42,73,31,180,32,123,30,68,31,32,31,29,31,30,30,30,65,32,31,269,74,30,126,31,909,7418,19068,2898,9299,-8147,103.11444086886564,187.27292839903458,2486
60,31,31,107,31,283,239,180,52,104,31,147,31,151,30,64,31,31,32,29,31,30,30,30,87,31,31,275,80,30,184,34,4804,5158,13002,-2471,-856,-2982,99.639992211838,183.71144859813083,2568
65,31,31,114,31,292,185,159,48,67,31,147,31,146,30,62,31,32,31,30,30,30,30,30,59,32,32,283,85,30,129,31,4804,5158,13002,-2471,-856,-2982,100.07828810020877,186.5866388308977,2395
74,31,31,108,31,225,257,172,33,80,32,165,31,125,31,62,29,31,31,29,31,30,30,31,63,31,31,245,119,30,112,31,2606,4529,7196,-5959,-6463,804,100.95526755852843,187.96091137123747,2392
75,31,32,109,31,251,245,205,32,81,31,162,31,93,31,54,30,32,31,30,30,31,30,31,66,31,32,215,97,30,107,31,2338,5305,6114,-4973,-7404,1865,103.40651618398637,192.40545144804088,2348
58,31,31,134,31,224,209,170,35,100,31,176,32,69,31,30,29,32,31,30,31,31,30,31,88,31,31,191,85,31,96,31,1592,3228,7047,-1402,-10318,3468,102.76204412426834,195.76744709590275,2221
61,32,31,125,31,234,242,138,31,100,32,149,31,99,30,31,31,31,32,30,31,30,31,31,74,31,31,202,96,30,92,31,1592,3228,7047,-1402,-10318,3468,102.29583146571045,196.12012550425817,2231
62,31,31,116,32,244,281,184,33,116,31,157,31,68,30,32,28,31,32,30,31,30,30,31,43,31,31,207,106,31,89,31,783,3388,7828,-1489,-12749,4464,104.10257529463117,196.3203841117416,2291
55,32,32,94,31,246,259,197,32,93,31,148,31,68,31,31,31,31,31,30,31,31,30,31,68,31,32,183,97,31,89,31,783,3388,7828,-1489,-12749,4464,104.15412347904461,196.50518251464624,2219
53,31,31,150,32,224,253,197,39,131,31,146,31,78,30,31,30,31,31,30,31,30,30,30,40,31,31,199,102,31,94,31,-605,3541,8386,-488,-15016,4975,104.10676855895197,196.2410480349345,2290
71,31,32,142,31,230,224,240,47,130,32,178,31,61,30,30,32,31,31,30,31,30,30,31,55,31,32,226,107,31,90,31,-1965,2629,8446,1183,-16455,4806,103.95123482628715,194.4390958560067,2389
63,31,31,130,31,239,244,161,45,114,32,184,31,65,30,30,30,31,31,29,31,30,30,30,43,31,32,229,109,31,88,31,-3038,1818,9062,1928,-16918,4452,102.67871136264694,194.71070962124512,2297
59,31,31,122,31,231,245,147,45,110,31,115,31,55,31,31,32,31,32,30,31,31,30,31,31,31,31,229,104,31,92,31,-3947,2046,10186,1884,-16965,3947,100.88707451701931,198.68261269549217,2174
92,31,31,144,32,211,225,123,41,115,31,158,31,49,30,31,31,31,31,30,31,30,31,31,37,31,32,224,93,31,89,30,-3947,2046,10186,1884,-16965,3947,101.50045703839122,200.9796617915905,2188
77,31,32,129,32,247,236,148,35,83,31,160,32,68,31,31,31,32,31,30,31,30,30,31,41,31,32,232,82,30,95,31,-4568,2567,11463,2048,-17020,3587,102.55015744489428,198.7642825011246,2223
79,32,31,131,31,246,237,164,51,81,32,114,31,61,31,31,31,31,32,30,31,30,31,31,35,32,32,244,81,30,98,31,-5193,3148,12851,2487,-17113,3397,101.6226841391776,200.14211477632173,2213
78,31,32,152,31,251,253,117,81,86,31,149,31,61,30,31,31,31,31,29,31,30,30,30,35,32,31,243,81,31,103,31,-6056,3872,14209,2634,-17188,3638,101.81494505494506,199.0687912087912,2275
62,31,32,132,31,178,257,144,85,89,31,161,31,56,30,31,31,31,31,29,31,31,30,31,35,32,31,239,96,31,83,31,-7751,4957,15453,2424,-17066,4569,100.80694192377496,197.12295825771324,2204
53,31,31,110,32,183,239,150,90,76,32,141,31,70,31,31,31,31,31,30,31,30,31,31,42,31,32,205,65,30,92,32,-9658,5974,16160,2732,-16801,6363,101.77397910731244,197.99382716049382,2106
55,31,31,142,31,154,221,125,70,77,31,163,31,69,31,31,31,31,32,30,31,31,30,31,32,32,31,222,93,29,89,31,-9658,5974,16160,2732,-16801,6363,99.79013816102906,197.27965697951404,2099
76,33,31,141,31,179,189,176,43,72,31,176,32,64,30,31,31,31,32,30,30,31,31,30,30,31,30,237,98,31,96,31,-11566,5574,15981,4469,-16199,8259,100.6473441108545,196.20069284064664,2165
53,31,31,129,31,180,174,186,43,92,31,142,32,53,31,31,31,31,31,30,32,30,31,31,34,31,31,245,65,30,98,31,-13645,2904,16101,6887,-14918,9030,99.95148895292988,197.64121037463977,2082
67,32,32,95,31,191,209,144,56,80,31,155,31,64,31,31,31,32,30,29,30,30,30,31,31,31,32,239,73,30,78,31,-15557,-437,14909,7438,-13822,8717,100.69342359767892,197.81576402321082,2068
93,31,32,94,31,243,239,169,49,90,31,188,31,71,30,30,30,31,31,30,31,30,31,31,32,32,31,235,72,31,79,31,-16866,-2193,10686,6035,-12338,7588,104.18928571428572,198.00714285714287,2240
67,31,31,76,31,269,170,143,42,62,31,159,32,55,30,31,30,31,32,30,31,30,31,31,32,31,31,250,76,30,99,31,-16866,-2193,10686,6035,-12338,7588,100.20421860019175,195.7555129434324,2086
46,31,31,152,31,330,285,200,58,99,31,134,31,34,30,31,31,32,32,30,31,30,31,30,31,31,32,230,74,30,86,31,-17713,-2375,6878,4829,-10071,4679,106.21270247229326,201.05072463768116,2346
91,31,32,162,31,370,284,154,65,83,32,152,31,57,30,31,31,31,31,30,31,30,30,31,32,32,31,229,70,30,81,31,-21796,-4676,5066,7740,-8423,-760,107.43235415804716,202.91187422424494,2417
60,32,31,143,32,393,306,154,75,102,32,138,31,59,30,31,31,31,31,29,31,30,30,31,32,31,31,227,107,30,94,31,-23023,-11265,1536,8261,-5598,-4957,106.14943457189014,197.91013731825524,2476
